name,visible,obstructed,receptacle,toggleable,isToggled,breakable,isBroken,canFillWithLiquid,isFilledWithLiquid,dirtyable,isDirty,canBeUsedUp,isUsedUp,cookable,isCooked,ObjectTemperature,canChangeTempToHot,canChangeTempToCold,sliceable,isSliced,openable,isOpen,openness,pickupable,isPickedUp,moveable,mass,salientMaterials,receptacleObjectIds,distance,objectType,objectId,parentReceptacles,isMoving,simbotObjectClass,simbotPickedUp,simbotLastParentReceptacle,position_x,position_y,position_z,rotation_x,rotation_y,rotation_z,axisAlignedBoundingBox_cornerPoints,axisAlignedBoundingBox_center_x,axisAlignedBoundingBox_center_y,axisAlignedBoundingBox_center_z,axisAlignedBoundingBox_size_x,axisAlignedBoundingBox_size_y,axisAlignedBoundingBox_size_z,objectOrientedBoundingBox_cornerPoints,simbotIsCooked,simbotIsFilledWithWater,objectOrientedBoundingBox,simbotIsReceptacleOf,simbotIsFilledWithCoffee
Bowl_12896869(Clone)_copy_15,False,True,True,False,False,True,False,True,True,True,False,False,False,False,False,RoomTemp,False,False,False,False,False,False,0.0,True,False,False,0.4699999988079071,['Glass'],[],3.7935073375701904,Bowl,Bowl|+00.07|+00.92|-01.43,['Sink|+00.02|+00.77|-01.71'],False,"['Bowl', 'Tableware', 'Dishware']",,,0.06952658295631409,0.9245557188987732,-1.429182529449463,-0.0,270.0,0.0,"[[0.1804400384426117, 1.0443851947784424, -1.3174693584442139], [0.1804400384426117, 1.0443851947784424, -1.5409314632415771], [0.1804400384426117, 0.9236420392990112, -1.3174693584442139], [0.1804400384426117, 0.9236420392990112, -1.5409314632415771], [-0.04298575967550278, 1.0443851947784424, -1.3174693584442139], [-0.04298575967550278, 1.0443851947784424, -1.5409314632415771], [-0.04298575967550278, 0.9236420392990112, -1.3174693584442139], [-0.04298575967550278, 0.9236420392990112, -1.5409314632415771]]",0.06872714310884476,0.9840136170387268,-1.4292004108428955,0.22342580556869507,0.12074315547943115,0.22346210479736328,"[[-0.04298575222492218, 0.923642098903656, -1.3174693584442139], [-0.04298572242259979, 0.923642098903656, -1.5409315824508667], [0.1804400384426117, 0.923642098903656, -1.5409314632415771], [0.1804400086402893, 0.923642098903656, -1.3174693584442139], [-0.04298575222492218, 1.0443851947784424, -1.3174693584442139], [-0.04298572242259979, 1.0443851947784424, -1.5409315824508667], [0.1804400384426117, 1.0443851947784424, -1.5409314632415771], [0.1804400086402893, 1.0443851947784424, -1.3174693584442139]]",,1.0,,,
Knife_d676d480(Clone)_copy_14,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,RoomTemp,False,False,False,False,False,False,0.0,True,False,False,0.18000000715255737,"['Metal', 'Plastic']",,1.7322651147842407,Knife,Knife|-02.53|+00.87|+02.88,['CounterTop|-01.87|+00.95|-00.61'],False,"['Knife', 'Cookware', 'Knives', 'KitchenUtensils']",1.0,CounterTop|-01.87|+00.95|-00.61,-1.7388100624084473,0.932200014591217,0.03782343864440918,-0.0,90.0,-0.0,"[[-1.7318687438964844, 0.9560314416885376, 0.24843256175518036], [-1.7318687438964844, 0.9560314416885376, -0.08670468628406525], [-1.7318687438964844, 0.9071002006530762, 0.24843256175518036], [-1.7318687438964844, 0.9071002006530762, -0.08670468628406525], [-1.7457242012023926, 0.9560314416885376, 0.24843256175518036], [-1.7457242012023926, 0.9560314416885376, -0.08670468628406525], [-1.7457242012023926, 0.9071002006530762, 0.24843256175518036], [-1.7457242012023926, 0.9071002006530762, -0.08670468628406525]]",-1.7387964725494385,0.9315658211708069,0.08086393773555756,0.013855457305908203,0.048931241035461426,0.3351372480392456,"[[-1.7318687438964844, 0.9071002006530762, -0.08670461177825928], [-1.7318687438964844, 0.9071002006530762, 0.248432457447052], [-1.745724081993103, 0.9071002006530762, 0.248432457447052], [-1.745724081993103, 0.9071002006530762, -0.08670461177825928], [-1.7318687438964844, 0.9560314416885376, -0.08670461177825928], [-1.7318687438964844, 0.9560314416885376, 0.248432457447052], [-1.745724081993103, 0.9560314416885376, 0.248432457447052], [-1.745724081993103, 0.9560314416885376, -0.08670461177825928]]",,,,,
ButterKnife_cd30f7c9(Clone)_copy_13,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Cold,False,False,False,False,False,False,0.0,True,False,False,0.07999999821186066,['Metal'],,1.8482937812805176,ButterKnife,ButterKnife|-00.26|+00.38|+02.11,['Fridge|-00.04|+00.00|+02.18'],False,"['ButterKnife', 'Silverware', 'Knives', 'KitchenUtensils']",,,-0.26312538981437683,0.3831774592399597,2.112377405166626,-0.0,180.00033569335938,0.0,"[[-0.13135439157485962, 0.3885096311569214, 2.1264898777008057], [-0.13135439157485962, 0.3885096311569214, 2.105276346206665], [-0.13135439157485962, 0.38184523582458496, 2.1264898777008057], [-0.13135439157485962, 0.38184523582458496, 2.105276346206665], [-0.3997806906700134, 0.3885096311569214, 2.1264898777008057], [-0.3997806906700134, 0.3885096311569214, 2.105276346206665], [-0.3997806906700134, 0.38184523582458496, 2.1264898777008057], [-0.3997806906700134, 0.38184523582458496, 2.105276346206665]]",-0.2655675411224365,0.3851774334907532,2.1158831119537354,0.2684262990951538,0.006664395332336426,0.021213531494140625,"[[-0.3997807800769806, 0.38184523582458496, 2.1052770614624023], [-0.13135448098182678, 0.38184523582458496, 2.1052756309509277], [-0.13135434687137604, 0.38184523582458496, 2.1264891624450684], [-0.39978063106536865, 0.38184523582458496, 2.126490592956543], [-0.3997807800769806, 0.3885096311569214, 2.1052770614624023], [-0.13135448098182678, 0.3885096311569214, 2.1052756309509277], [-0.13135434687137604, 0.3885096311569214, 2.1264891624450684], [-0.39978063106536865, 0.3885096311569214, 2.126490592956543]]",,,,,
Floor_7a4c363f,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,RoomTemp,False,False,False,False,False,False,0.0,False,False,False,1.0,['Ceramic'],"['ShelvingUnit|+03.73|+00.01|+01.67', 'Shelf|+03.73|+00.17|+01.67', 'Fridge|-00.04|+00.00|+02.18', 'GarbageCan|-00.87|00.00|+02.14', 'Tomato|-00.87|+00.24|+02.14', 'Stool|-02.50|00.00|+00.06', 'Stool|-02.48|00.00|-00.80', 'Chair|-01.70|+00.00|+03.24', 'DiningTable|-02.66|+00.00|+03.21', 'Chair|-02.93|+00.00|+02.44', 'Chair|-03.51|+00.00|+03.29']",2.8061182498931885,Floor,Floor|+00.00|+00.00|+00.00,,False,['Floor'],,,0.0,0.0,0.0,-0.0,0.0,0.0,"[[4.199999809265137, 0.25249767303466797, 4.199999809265137], [4.199999809265137, 0.25249767303466797, -2.0999999046325684], [4.199999809265137, -0.09999999403953552, 4.199999809265137], [4.199999809265137, -0.09999999403953552, -2.0999999046325684], [-4.199999809265137, 0.25249767303466797, 4.199999809265137], [-4.199999809265137, 0.25249767303466797, -2.0999999046325684], [-4.199999809265137, -0.09999999403953552, 4.199999809265137], [-4.199999809265137, -0.09999999403953552, -2.0999999046325684]]",0.0,0.07624883949756622,1.0499999523162842,8.399999618530273,0.3524976670742035,6.299999713897705,,,,,,
Book_d3af702b,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,RoomTemp,False,False,False,False,True,False,0.0,True,False,False,0.5,['Paper'],,3.443511962890625,Book,Book|-01.94|+00.90|-01.69,['CounterTop|-01.87|+00.95|-00.61'],False,"['Book', 'MediaEntertainment', 'SmallHandheldObjects']",,,-1.9400020837783813,0.901170015335083,-1.6929892301559448,0.006499531213194132,-0.003654219675809145,359.9687805175781,"[[-1.8443548679351807, 0.929905891418457, -1.5676060914993286], [-1.8443548679351807, 0.929905891418457, -1.8183764219284058], [-1.8443548679351807, 0.9009251594543457, -1.5676060914993286], [-1.8443548679351807, 0.9009251594543457, -1.8183764219284058], [-2.03442120552063, 0.929905891418457, -1.5676060914993286], [-2.03442120552063, 0.929905891418457, -1.8183764219284058], [-2.03442120552063, 0.9009251594543457, -1.5676060914993286], [-2.03442120552063, 0.9009251594543457, -1.8183764219284058]]",-1.9393880367279053,0.9154155254364014,-1.6929912567138672,0.19006633758544922,0.028980731964111328,0.25077033042907715,"[[-1.8443681001663208, 0.9009696841239929, -1.5676039457321167], [-2.0344221591949463, 0.9009642004966736, -1.5676155090332031], [-2.034406900405884, 0.9009238481521606, -1.8183739185333252], [-1.8443528413772583, 0.90092933177948, -1.8183623552322388], [-1.8443689346313477, 0.9299103021621704, -1.5676085948944092], [-2.0344228744506836, 0.9299048185348511, -1.5676201581954956], [-2.034407615661621, 0.9298644661903381, -1.8183785676956177], [-1.8443536758422852, 0.9298699498176575, -1.8183670043945312]]",,,,,
Cabinet_687897f9,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,RoomTemp,False,False,False,False,True,False,0.0,False,False,False,0.0,,['Vase|-01.89|+01.65|-01.67'],3.4751429557800293,Cabinet,Cabinet|-02.17|+02.01|-01.54,,False,['Cabinet'],,,-2.171999931335449,2.009999990463257,-1.5389437675476074,-0.0,0.0,0.0,"[[-1.7185935974121094, 2.375, -1.5168876647949219], [-1.7185935974121094, 2.375, -1.8588752746582031], [-1.7185935974121094, 1.6449999809265137, -1.5168876647949219], [-1.7185935974121094, 1.6449999809265137, -1.8588752746582031], [-2.1735002994537354, 2.375, -1.5168876647949219], [-2.1735002994537354, 2.375, -1.8588752746582031], [-2.1735002994537354, 1.6449999809265137, -1.5168876647949219], [-2.1735002994537354, 1.6449999809265137, -1.8588752746582031]]",-1.9460469484329224,2.009999990463257,-1.6878814697265625,0.454906702041626,0.7300000190734863,0.3419877290725708,,,,,,
Sink_af863ea1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,RoomTemp,False,False,False,False,False,False,0.0,False,False,False,0.0,,"['Spoon|+00.12|+00.92|-01.79', 'SaltShaker|+00.12|+00.92|-01.72', 'Bowl|+00.07|+00.92|-01.43', 'Faucet|-00.19|+00.92|-01.75']",4.009378910064697,Sink,Sink|+00.02|+00.77|-01.71,['CounterTop|-01.87|+00.95|-00.61'],False,"['Sink', 'SinkBasin']",,,0.024800000712275505,0.7712000012397766,-1.7080999612808228,-0.0,270.0,0.0,"[[0.38895899057388306, 1.0805712938308716, -1.264432668685913], [0.38895899057388306, 1.0805712938308716, -1.8784058094024658], [0.38895899057388306, 0.6670223474502563, -1.264432668685913], [0.38895899057388306, 0.6670223474502563, -1.8784058094024658], [-0.6027877330780029, 1.0805712938308716, -1.264432668685913], [-0.6027877330780029, 1.0805712938308716, -1.8784058094024658], [-0.6027877330780029, 0.6670223474502563, -1.264432668685913], [-0.6027877330780029, 0.6670223474502563, -1.8784058094024658]]",-0.10691437125205994,0.873796820640564,-1.5714192390441895,0.991746723651886,0.41354894638061523,0.6139731407165527,,,,,[],
Cabinet_81e12943,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,RoomTemp,False,False,False,False,True,False,0.0,False,False,False,0.0,,[],4.955513000488281,Cabinet,Cabinet|+01.45|+02.26|-01.54,,False,['Cabinet'],,,1.4449999332427979,2.259999990463257,-1.5427500009536743,-0.0,0.0,0.0,"[[1.4449999332427979, 2.375, -1.5168875455856323], [1.4449999332427979, 2.375, -1.8624993562698364], [1.4449999332427979, 2.1449999809265137, -1.5168875455856323], [1.4449999332427979, 2.1449999809265137, -1.8624993562698364], [1.173706293106079, 2.375, -1.5168875455856323], [1.173706293106079, 2.375, -1.8624993562698364], [1.173706293106079, 2.1449999809265137, -1.5168875455856323], [1.173706293106079, 2.1449999809265137, -1.8624993562698364]]",1.3093531131744385,2.259999990463257,-1.6896934509277344,0.27129364013671875,0.23000001907348633,0.3456118106842041,,,,,,
StoveBurner_39ffba33,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,RoomTemp,True,False,False,False,False,False,0.0,False,False,False,0.0,,[],4.546394348144531,StoveBurner,StoveBurner|+00.97|+00.96|-01.69,,False,"['StoveBurner', 'Appliances']",,,0.9740999937057495,0.9576473832130432,-1.6881999969482422,-0.0,180.00006103515625,0.0,"[[1.0843415260314941, 1.0019627809524536, -1.5786075592041016], [1.0843415260314941, 1.0019627809524536, -1.799318790435791], [1.0843415260314941, 0.9556524753570557, -1.5786075592041016], [1.0843415260314941, 0.9556524753570557, -1.799318790435791], [0.8642404079437256, 1.0019627809524536, -1.5786075592041016], [0.8642404079437256, 1.0019627809524536, -1.799318790435791], [0.8642404079437256, 0.9556524753570557, -1.5786075592041016], [0.8642404079437256, 0.9556524753570557, -1.799318790435791]]",0.9742909669876099,0.9788076281547546,-1.6889631748199463,0.22010111808776855,0.04631030559539795,0.22071123123168945,,,,,,
CounterTop_1d93fc98,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,RoomTemp,False,False,False,False,False,False,0.0,False,False,False,0.0,,"['Lettuce|-01.65|+00.97|-01.05', 'Kettle|-02.18|+00.91|-01.27', 'Knife|-02.53|+00.87|+02.88', 'Tomato|-02.51|+00.64|-00.76|TomatoSliced_6', 'Tomato|-02.51|+00.64|-00.76|TomatoSliced_0', 'Tomato|-02.51|+00.64|-00.76|TomatoSliced_1', 'Statue|-01.96|+00.91|-00.94', 'Book|-01.94|+00.90|-01.69', 'Bowl|-01.85|+00.91|-00.29', 'Bread|-01.52|+00.99|-00.29|Bread_0', 'Bread|-01.52|+00.99|-00.29|BreadSliced_1', 'Bread|-01.52|+00.99|-00.29|BreadSliced_2', 'Tomato|-02.51|+00.64|-00.76|TomatoSliced_2', 'Tomato|-02.51|+00.64|-00.76|TomatoSliced_3', 'Tomato|-02.51|+00.64|-00.76|TomatoSliced_5', 'Apple|-00.69|+00.96|-01.44', 'CoffeeMachine|-01.11|+00.90|-01.73', 'SoapBottle|+00.50|+00.90|-01.79', 'Sink|+00.02|+00.77|-01.71']",2.368253469467163,CounterTop,CounterTop|-01.87|+00.95|-00.61,,False,['CounterTop'],,,-1.8660000562667847,0.9476000070571899,-0.6140000224113464,-0.0,0.0,0.0,"[[0.801020622253418, 1.0051000118255615, 0.695457935333252], [0.801020622253418, 1.0051000118255615, -1.9928107261657715], [0.801020622253418, 0.8991358280181885, 0.695457935333252], [0.801020622253418, 0.8991358280181885, -1.9928107261657715], [-2.294708728790283, 1.0051000118255615, 0.695457935333252], [-2.294708728790283, 1.0051000118255615, -1.9928107261657715], [-2.294708728790283, 0.8991358280181885, 0.695457935333252], [-2.294708728790283, 0.8991358280181885, -1.9928107261657715]]",-0.7468440532684326,0.952117919921875,-0.6486763954162598,3.095729351043701,0.10596418380737305,2.6882686614990234,,,,,"['Tomato|-02.51|+00.64|-00.76|TomatoSliced_3', 'Tomato|-02.51|+00.64|-00.76|TomatoSliced_2', 'Tomato|-02.51|+00.64|-00.76|TomatoSliced_1', 'Tomato|-02.51|+00.64|-00.76|TomatoSliced_0', 'Knife|-02.53|+00.87|+02.88', 'Tomato|-02.51|+00.64|-00.76|TomatoSliced_6', 'Tomato|-02.51|+00.64|-00.76|TomatoSliced_5']",
Cabinet_a4695d16,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,RoomTemp,False,False,False,False,True,False,0.0,False,False,False,0.0,,[],3.6695165634155273,Cabinet,Cabinet|-02.22|+00.37|-01.87,,False,['Cabinet'],,,-2.217250347137451,0.3735000193119049,-1.874899983406067,-0.0,0.0,0.0,"[[-1.900559902191162, 0.6410000324249268, -1.2850000858306885], [-1.900559902191162, 0.6410000324249268, -1.875], [-1.900559902191162, 0.10600000619888306, -1.2850000858306885], [-1.900559902191162, 0.10600000619888306, -1.875], [-2.2383875846862793, 0.6410000324249268, -1.2850000858306885], [-2.2383875846862793, 0.6410000324249268, -1.875], [-2.2383875846862793, 0.10600000619888306, -1.2850000858306885], [-2.2383875846862793, 0.10600000619888306, -1.875]]",-2.0694737434387207,0.3735000193119049,-1.5800000429153442,0.3378276824951172,0.5350000262260437,0.5899999141693115,,,,,,
DiningTable_5e1ba38f,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,RoomTemp,False,False,False,False,False,False,0.0,False,False,True,85.0,['Wood'],"['Vase|-02.41|+00.84|+03.68', 'Bowl|-02.37|+00.84|+03.41', 'Plate|-02.59|+00.84|+03.56', 'ButterKnife|-02.66|+00.84|+03.37', 'HousePlant|-02.66|+00.84|+03.21', 'Plate|-02.32|+00.84|+03.15', 'Bread|-01.52|+00.99|-00.29|BreadSliced_3', 'SaltShaker|-02.94|+00.84|+03.18', 'Bread|-01.52|+00.99|-00.29|BreadSliced_4', 'Tomato|-02.51|+00.64|-00.76|TomatoSliced_4', 'Mug|-02.43|+00.59|+00.17', 'Egg|-02.14|+00.87|+03.42']",1.8367708921432495,DiningTable,DiningTable|-02.66|+00.00|+03.21,['Floor|+00.00|+00.00|+00.00'],False,"['DiningTable', 'Furniture', 'Tables']",,,-2.663353681564331,0.002515733242034912,3.208223819732666,0.0005921297706663609,0.00126654130872339,-0.0009999758331105113,"[[-1.9245643615722656, 1.1501950025558472, 3.956043243408203], [-1.9245643615722656, 1.1501950025558472, 2.487299919128418], [-1.9245643615722656, -1.4662742614746094e-05, 3.956043243408203], [-1.9245643615722656, -1.4662742614746094e-05, 2.487299919128418], [-3.394643783569336, 1.1501950025558472, 3.956043243408203], [-3.394643783569336, 1.1501950025558472, 2.487299919128418], [-3.394643783569336, -1.4662742614746094e-05, 3.956043243408203], [-3.394643783569336, -1.4662742614746094e-05, 2.487299919128418]]",-2.659604072570801,0.5750901699066162,3.2216715812683105,1.4700794219970703,1.150209665298462,1.4687433242797852,"[[-1.924565315246582, -3.709224984049797e-06, 3.95599365234375], [-3.3946313858032227, -4.377448931336403e-06, 3.956024646759033], [-3.3946621417999268, -2.7543865144252777e-06, 2.48728609085083], [-1.9245960712432861, -2.086162567138672e-06, 2.487255096435547], [-1.9245657920837402, 1.1502017974853516, 3.9559950828552246], [-3.394631862640381, 1.1502010822296143, 3.9560258388519287], [-3.394662618637085, 1.150202751159668, 2.4872872829437256], [-1.9245965480804443, 1.1502034664154053, 2.4872565269470215]]",,,,"['Plate|-02.32|+00.84|+03.15', 'Mug|-02.43|+00.59|+00.17']",
StoveBurner_1efae033,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,RoomTemp,True,False,False,False,False,False,0.0,False,False,False,0.0,,['Pot|+01.33|+00.96|-01.69'],4.785812854766846,StoveBurner,StoveBurner|+01.33|+00.96|-01.69,,False,"['StoveBurner', 'Appliances']",,,1.3286000490188599,0.9576473832130432,-1.6881999969482422,-0.0,180.00006103515625,0.0,"[[1.438841462135315, 1.0019627809524536, -1.5786075592041016], [1.438841462135315, 1.0019627809524536, -1.799318790435791], [1.438841462135315, 0.9556524753570557, -1.5786075592041016], [1.438841462135315, 0.9556524753570557, -1.799318790435791], [1.2187403440475464, 1.0019627809524536, -1.5786075592041016], [1.2187403440475464, 1.0019627809524536, -1.799318790435791], [1.2187403440475464, 0.9556524753570557, -1.5786075592041016], [1.2187403440475464, 0.9556524753570557, -1.799318790435791]]",1.3287909030914307,0.9788076281547546,-1.6889631748199463,0.22010111808776855,0.04631030559539795,0.22071123123168945,,,,,,
StoveBurner_e8a473f0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,RoomTemp,True,False,False,False,False,False,0.0,False,False,False,0.0,,['Pan|+01.33|+00.96|-01.42'],4.596990585327148,StoveBurner,StoveBurner|+01.33|+00.96|-01.42,,False,"['StoveBurner', 'Appliances']",,,1.3286000490188599,0.9576473832130432,-1.4200999736785889,-0.0,180.00006103515625,0.0,"[[1.438841462135315, 1.0019627809524536, -1.3105075359344482], [1.438841462135315, 1.0019627809524536, -1.5312187671661377], [1.438841462135315, 0.9556524753570557, -1.3105075359344482], [1.438841462135315, 0.9556524753570557, -1.5312187671661377], [1.2187403440475464, 1.0019627809524536, -1.3105075359344482], [1.2187403440475464, 1.0019627809524536, -1.5312187671661377], [1.2187403440475464, 0.9556524753570557, -1.3105075359344482], [1.2187403440475464, 0.9556524753570557, -1.5312187671661377]]",1.3287909030914307,0.9788076281547546,-1.420863151550293,0.22010111808776855,0.04631030559539795,0.22071123123168945,,,,,,
Cabinet_25922514,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,RoomTemp,False,False,False,False,True,False,0.0,False,False,False,0.0,,['Statue|-01.69|+00.11|-00.84'],3.075824737548828,Cabinet,Cabinet|-01.48|+00.37|-01.24,,False,['Cabinet'],,,-1.478256344795227,0.3735000193119049,-1.2350000143051147,-0.0,0.0,0.0,"[[-1.4645130634307861, 0.6412215232849121, -0.6166757345199585], [-1.4645130634307861, 0.6412215232849121, -1.2346999645233154], [-1.4645130634307861, 0.10600000619888306, -0.6166757345199585], [-1.4645130634307861, 0.10600000619888306, -1.2346999645233154], [-1.7985000610351562, 0.6412215232849121, -0.6166757345199585], [-1.7985000610351562, 0.6412215232849121, -1.2346999645233154], [-1.7985000610351562, 0.10600000619888306, -0.6166757345199585], [-1.7985000610351562, 0.10600000619888306, -1.2346999645233154]]",-1.6315065622329712,0.3736107647418976,-0.925687849521637,0.3339869976043701,0.535221517086029,0.6180242300033569,,,,,,
Cabinet_b5b19171,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,RoomTemp,False,False,False,False,True,False,0.0,False,False,False,0.0,,[],4.846286296844482,Cabinet,Cabinet|+01.78|+00.37|-01.24,,False,['Cabinet'],,,1.7750004529953003,0.3725000321865082,-1.2427499294281006,-0.0,0.0,0.0,"[[1.7761863470077515, 0.6422498226165771, -1.2168874740600586], [1.7761863470077515, 0.6422498226165771, -1.5613768100738525], [1.7761863470077515, 0.10475015640258789, -1.2168874740600586], [1.7761863470077515, 0.10475015640258789, -1.5613768100738525], [1.5208145380020142, 0.6422498226165771, -1.2168874740600586], [1.5208145380020142, 0.6422498226165771, -1.5613768100738525], [1.5208145380020142, 0.10475015640258789, -1.2168874740600586], [1.5208145380020142, 0.10475015640258789, -1.5613768100738525]]",1.6485004425048828,0.3734999895095825,-1.3891321420669556,0.2553718090057373,0.5374996662139893,0.34448933601379395,,,,,,
Cabinet_ba052a6e,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,RoomTemp,False,False,False,False,True,False,0.0,False,False,False,0.0,,[],4.115396499633789,Cabinet,Cabinet|+00.78|+00.37|-01.24,,False,['Cabinet'],,,0.7749999761581421,0.3725000321865082,-1.2427499294281006,-0.0,0.0,0.0,"[[0.7749999761581421, 0.64000004529953, -1.2168874740600586], [0.7749999761581421, 0.64000004529953, -1.5601751804351807], [0.7749999761581421, 0.10500001907348633, -1.2168874740600586], [0.7749999761581421, 0.10500001907348633, -1.5601751804351807], [0.4249999523162842, 0.64000004529953, -1.2168874740600586], [0.4249999523162842, 0.64000004529953, -1.5601751804351807], [0.4249999523162842, 0.10500001907348633, -1.2168874740600586], [0.4249999523162842, 0.10500001907348633, -1.5601751804351807]]",0.5999999642372131,0.3725000321865082,-1.3885313272476196,0.3500000238418579,0.5350000262260437,0.34328770637512207,,,,,,
Cabinet_9e9babaf,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,RoomTemp,False,False,False,False,True,False,0.0,False,False,False,0.0,,['Mug|+00.32|+00.11|-01.49'],3.8570051193237305,Cabinet,Cabinet|+00.38|+00.37|-01.24,,False,['Cabinet'],,,0.375,0.3725000321865082,-1.2427499294281006,-0.0,0.0,0.0,"[[0.3785249888896942, 0.6407252550125122, -1.2168874740600586], [0.3785249888896942, 0.6407252550125122, -1.559999942779541], [0.3785249888896942, 0.10447478294372559, -1.2168874740600586], [0.3785249888896942, 0.10447478294372559, -1.559999942779541], [-0.07772499322891235, 0.6407252550125122, -1.2168874740600586], [-0.07772499322891235, 0.6407252550125122, -1.559999942779541], [-0.07772499322891235, 0.10447478294372559, -1.2168874740600586], [-0.07772499322891235, 0.10447478294372559, -1.559999942779541]]",0.15039999783039093,0.3726000189781189,-1.3884437084197998,0.45624998211860657,0.5362504720687866,0.3431124687194824,,,,,,
Cabinet_3c53337e,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,RoomTemp,False,False,False,False,True,False,0.0,False,False,False,0.0,,[],3.352720022201538,Cabinet,Cabinet|-00.57|+00.37|-01.24,,False,['Cabinet'],,,-0.5749999284744263,0.3725000321865082,-1.2384436130523682,-0.0,0.0,0.0,"[[-0.125, 0.64000004529953, -1.2168874740600586], [-0.125, 0.64000004529953, -1.5721936225891113], [-0.125, 0.10500001907348633, -1.2168874740600586], [-0.125, 0.10500001907348633, -1.5721936225891113], [-0.5749999284744263, 0.64000004529953, -1.2168874740600586], [-0.5749999284744263, 0.64000004529953, -1.5721936225891113], [-0.5749999284744263, 0.10500001907348633, -1.2168874740600586], [-0.5749999284744263, 0.10500001907348633, -1.5721936225891113]]",-0.34999996423721313,0.3725000321865082,-1.394540548324585,0.44999992847442627,0.5350000262260437,0.3553062677383423,,,,,,
Cabinet_eb482c25,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,RoomTemp,False,False,False,False,True,False,0.0,False,False,False,0.0,,[],5.130566120147705,Cabinet,Cabinet|+01.78|+02.01|-01.54,,False,['Cabinet'],,,1.7750000953674316,2.009999990463257,-1.5427498817443848,-0.0,0.0,0.0,"[[1.7750000953674316, 2.3754563331604004, -1.5168871879577637], [1.7750000953674316, 2.3754563331604004, -1.8608405590057373], [1.7750000953674316, 1.6449999809265137, -1.5168871879577637], [1.7750000953674316, 1.6449999809265137, -1.8608405590057373], [1.494999885559082, 2.3754563331604004, -1.5168871879577637], [1.494999885559082, 2.3754563331604004, -1.8608405590057373], [1.494999885559082, 1.6449999809265137, -1.5168871879577637], [1.494999885559082, 1.6449999809265137, -1.8608405590057373]]",1.6349999904632568,2.010228157043457,-1.6888638734817505,0.2800002098083496,0.7304563522338867,0.34395337104797363,,,,,,
Cabinet_f1160ebc,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,RoomTemp,False,False,False,False,True,False,0.0,False,False,False,0.0,,['WineBottle|+00.70|+01.65|-01.71'],4.295079708099365,Cabinet,Cabinet|+00.52|+02.01|-01.54,,False,['Cabinet'],,,0.5249998569488525,2.009999990463257,-1.5427498817443848,-0.0,0.0,0.0,"[[0.8060249090194702, 2.375, -1.5168871879577637], [0.8060249090194702, 2.375, -1.8594248294830322], [0.8060249090194702, 1.6433753967285156, -1.5168871879577637], [0.8060249090194702, 1.6433753967285156, -1.8594248294830322], [0.5247749090194702, 2.375, -1.5168871879577637], [0.5247749090194702, 2.375, -1.8594248294830322], [0.5247749090194702, 1.6433753967285156, -1.5168871879577637], [0.5247749090194702, 1.6433753967285156, -1.8594248294830322]]",0.6653999090194702,2.009187698364258,-1.688156008720398,0.28125,0.7316246032714844,0.34253764152526855,,,,,,
Cabinet_0b186ed1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,RoomTemp,False,False,False,False,True,False,0.0,False,False,False,0.0,,[],3.704498529434204,Cabinet,Cabinet|-00.71|+02.01|-01.54,,False,['Cabinet'],,,-0.7149999141693115,2.009999990463257,-1.5427498817443848,-0.0,0.0,0.0,"[[-0.7149999141693115, 2.3756251335144043, -1.5168874263763428], [-0.7149999141693115, 2.3756251335144043, -1.8648738861083984], [-0.7149999141693115, 1.6443748474121094, -1.5168874263763428], [-0.7149999141693115, 1.6443748474121094, -1.8648738861083984], [-1.1683332920074463, 2.3756251335144043, -1.5168874263763428], [-1.1683332920074463, 2.3756251335144043, -1.8648738861083984], [-1.1683332920074463, 1.6443748474121094, -1.5168874263763428], [-1.1683332920074463, 1.6443748474121094, -1.8648738861083984]]",-0.9416666030883789,2.009999990463257,-1.6908806562423706,0.45333337783813477,0.7312502861022949,0.34798645973205566,,,,,,
